Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       5/5           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_unique_pos(int const&) [123]
[122]    0.0    0.00    0.00       5         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&) [122]
                0.00    0.00       5/5           std::_Rb_tree_node<std::pair<int const, int> >*& std::forward<std::_Rb_tree_node<std::pair<int const, int> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<int const, int> >*&>::type&) [139]
                0.00    0.00       5/4284        std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [89]
-----------------------------------------------
                0.00    0.00       5/5           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, int> >, int const&) [18]
[123]    0.0    0.00    0.00       5         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_unique_pos(int const&) [123]
                0.00    0.00       5/19996       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_begin() [43]
                0.00    0.00       5/28559       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_end() [39]
                0.00    0.00       5/48550       std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [32]
                0.00    0.00       5/5           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::begin() [124]
                0.00    0.00       5/19991       std::_Rb_tree_iterator<std::pair<int const, int> >::operator==(std::_Rb_tree_iterator<std::pair<int const, int> > const&) const [44]
                0.00    0.00       5/5           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&) [122]
-----------------------------------------------
                0.00    0.00       5/5           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_unique_pos(int const&) [123]
[124]    0.0    0.00    0.00       5         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::begin() [124]
                0.00    0.00       5/48550       std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [32]
-----------------------------------------------
                0.00    0.00       5/5           std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::clear() [121]
[125]    0.0    0.00    0.00       5         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::clear() [125]
                0.00    0.00       5/19996       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_begin() [43]
                0.00    0.00       5/5           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [126]
                0.00    0.00       5/5           std::_Rb_tree_header::_M_reset() [120]
-----------------------------------------------
                                3434             std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [126]
                0.00    0.00       5/5           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::clear() [125]
[126]    0.0    0.00    0.00       5+3434    std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [126]
                0.00    0.00    3434/197463      std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_right(std::_Rb_tree_node_base*) [25]
                0.00    0.00    3434/52847       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_left(std::_Rb_tree_node_base*) [31]
                0.00    0.00    3434/3434        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [96]
                                3434             std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [126]
-----------------------------------------------
                0.00    0.00       5/5           void std::__final_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [131]
[127]    0.0    0.00    0.00       5         void std::__insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [127]
                0.00    0.00      75/95364       bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>::operator()<nd*, nd*>(nd*, nd*) [29]
                0.00    0.00      66/9986        __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(nd const&, nd const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [57]
                0.00    0.00      66/9986        void std::__unguarded_linear_insert<nd*, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)>) [58]
                0.00    0.00      18/101846      std::remove_reference<nd&>::type&& std::move<nd&>(nd&) [27]
                0.00    0.00       9/9           nd* std::move_backward<nd*, nd*>(nd*, nd*, nd*) [114]
-----------------------------------------------
                0.00    0.00       5/5           void std::__final_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [132]
[128]    0.0    0.00    0.00       5         void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [128]
                0.00    0.00      75/93226       bool __gnu_cxx::__ops::_Iter_less_iter::operator()<int*, int*>(int*, int*) const [30]
                0.00    0.00      62/9975        __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [60]
                0.00    0.00      62/9975        void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter) [61]
                0.00    0.00      26/99061       std::remove_reference<int&>::type&& std::move<int&>(int&) [28]
                0.00    0.00      13/13          int* std::move_backward<int*, int*>(int*, int*, int*) [109]
-----------------------------------------------
                                1053             void std::__introsort_loop<nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [129]
                0.00    0.00       5/5           void std::__sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [137]
[129]    0.0    0.00    0.00       5+1053    void std::__introsort_loop<nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [129]
                0.00    0.00    1053/1053        nd* std::__unguarded_partition_pivot<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [100]
                                1053             void std::__introsort_loop<nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [129]
-----------------------------------------------
                                1005             void std::__introsort_loop<int*, int, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int, __gnu_cxx::__ops::_Iter_less_iter) [130]
                0.00    0.00       5/5           void std::__sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [138]
[130]    0.0    0.00    0.00       5+1005    void std::__introsort_loop<int*, int, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int, __gnu_cxx::__ops::_Iter_less_iter) [130]
                0.00    0.00    1005/1005        int* std::__unguarded_partition_pivot<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [103]
                                1005             void std::__introsort_loop<int*, int, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int, __gnu_cxx::__ops::_Iter_less_iter) [130]
-----------------------------------------------
                0.00    0.00       5/5           void std::__sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [137]
[131]    0.0    0.00    0.00       5         void std::__final_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [131]
                0.00    0.00       5/5           void std::__insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [127]
                0.00    0.00       5/5           void std::__unguarded_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [133]
-----------------------------------------------
                0.00    0.00       5/5           void std::__sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [138]
[132]    0.0    0.00    0.00       5         void std::__final_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [132]
                0.00    0.00       5/5           void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [128]
                0.00    0.00       5/5           void std::__unguarded_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [134]
-----------------------------------------------
                0.00    0.00       5/5           void std::__final_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [131]
[133]    0.0    0.00    0.00       5         void std::__unguarded_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [133]
                0.00    0.00    9920/9986        __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(nd const&, nd const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [57]
                0.00    0.00    9920/9986        void std::__unguarded_linear_insert<nd*, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)>) [58]
-----------------------------------------------
                0.00    0.00       5/5           void std::__final_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [132]
[134]    0.0    0.00    0.00       5         void std::__unguarded_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [134]
                0.00    0.00    9913/9975        __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [60]
                0.00    0.00    9913/9975        void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter) [61]
-----------------------------------------------
                0.00    0.00       5/5           main [1]
[135]    0.0    0.00    0.00       5         void std::sort<nd*, bool (*)(nd const&, nd const&)>(nd*, nd*, bool (*)(nd const&, nd const&)) [135]
                0.00    0.00       5/5           __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(nd const&, nd const&)>(bool (*)(nd const&, nd const&)) [118]
                0.00    0.00       5/5           void std::__sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [137]
-----------------------------------------------
                0.00    0.00       5/5           main [1]
[136]    0.0    0.00    0.00       5         void std::sort<int*>(int*, int*) [136]
                0.00    0.00       5/5           __gnu_cxx::__ops::__iter_less_iter() [119]
                0.00    0.00       5/5           void std::__sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [138]
-----------------------------------------------
                0.00    0.00       5/5           void std::sort<nd*, bool (*)(nd const&, nd const&)>(nd*, nd*, bool (*)(nd const&, nd const&)) [135]
[137]    0.0    0.00    0.00       5         void std::__sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [137]
                0.00    0.00       5/10          std::__lg(int) [112]
                0.00    0.00       5/5           void std::__introsort_loop<nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [129]
                0.00    0.00       5/5           void std::__final_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [131]
-----------------------------------------------
                0.00    0.00       5/5           void std::sort<int*>(int*, int*) [136]
[138]    0.0    0.00    0.00       5         void std::__sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [138]
                0.00    0.00       5/10          std::__lg(int) [112]
                0.00    0.00       5/5           void std::__introsort_loop<int*, int, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int, __gnu_cxx::__ops::_Iter_less_iter) [130]
                0.00    0.00       5/5           void std::__final_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [132]
-----------------------------------------------
                0.00    0.00       5/5           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&) [122]
[139]    0.0    0.00    0.00       5         std::_Rb_tree_node<std::pair<int const, int> >*& std::forward<std::_Rb_tree_node<std::pair<int const, int> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<int const, int> >*&>::type&) [139]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [26] cmp(nd const&, nd const&) [32] std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [109] int* std::move_backward<int*, int*>(int*, int*, int*)
   [2] find(int, int, int)   [113] nd* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<nd>(nd const*, nd const*, nd*) [127] void std::__insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>)
   [8] build(int, int, int)  [108] int* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<int>(int const*, int const*, int*) [128] void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
   [4] insert(int, int, int)  [79] std::_Rb_tree_const_iterator<std::pair<int const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, int> > const&) [129] void std::__introsort_loop<nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, int, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>)
   [7] get_lmx(int, long long, int) [11] std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::lower_bound(int const&) [130] void std::__introsort_loop<int*, int, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int, __gnu_cxx::__ops::_Iter_less_iter)
   [6] get_rmx(int, long long, int) [45] std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::end() [98] nd* std::__unguarded_partition<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>)
   [5] get_sum(int, int, int) [121] std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::clear() [101] int* std::__unguarded_partition<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
  [91] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::deallocate(std::_Rb_tree_node<std::pair<int const, int> >*, unsigned int) [10] std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::operator[](int const&) [115] nd* std::__copy_move_backward_a<true, nd*, nd*>(nd*, nd*, nd*)
  [92] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::destroy<std::pair<int const, int> >(std::pair<int const, int>*) [80] std::pair<int const, int>::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [110] int* std::__copy_move_backward_a<true, int*, int*>(int*, int*, int*)
  [70] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocate(unsigned int, void const*) [81] std::pair<int const, int>::pair<int const&, 0u>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0u>, std::_Index_tuple<>) [131] void std::__final_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>)
  [71] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [122] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&) [132] void std::__final_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
  [33] __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_ptr() [90] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [99] void std::__move_median_to_first<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>)
  [34] __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_addr() [82] std::tuple<int const&>::tuple(std::tuple<int const&>&&) [102] void std::__move_median_to_first<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
  [56] __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>&&) [83] std::tuple<int const&>::tuple<void, true>(int const&) [116] nd* std::__copy_move_backward_a2<true, nd*, nd*>(nd*, nd*, nd*)
  [36] bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)>::operator()<nd, nd*>(nd&, nd*) [84] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node() [111] int* std::__copy_move_backward_a2<true, int*, int*>(int*, int*, int*)
 [117] __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>::_Iter_comp_iter(bool (*)(nd const&, nd const&)) [95] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, int> >*) [58] void std::__unguarded_linear_insert<nd*, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)>)
  [29] bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>::operator()<nd*, nd*>(nd*, nd*) [12] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::lower_bound(int const&) [61] void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter)
  [60] __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [96] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [133] void std::__unguarded_insertion_sort<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>)
  [57] __gnu_cxx::__ops::_Val_comp_iter<bool (*)(nd const&, nd const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(nd const&, nd const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>) [67] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_rightmost() [134] void std::__unguarded_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
 [118] __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(nd const&, nd const&)>(bool (*)(nd const&, nd const&)) [85] std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [100] nd* std::__unguarded_partition_pivot<nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)> >(nd*, nd*, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(nd const&, nd const&)>)
 [119] __gnu_cxx::__ops::__iter_less_iter() [17] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, int> >*) [103] int* std::__unguarded_partition_pivot<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter)
